	created_at	full_text
76	Thu May 13 12:00:55 +0000 2021	Η διαχείριση της υγειονομικής κρίσης στην Ελλάδα είχε μεγάλα λάθη και ανεπάρκειες. Το μοντέλο του lockdown που ακολουθήσαμε, ήταν αποτυχημένο. Τα κρίσιμα ζητήματα, ήταν η μη ενίσχυση του Ε.Σ.Υ και η απουσία προσπάθειας να στήσουμε έναν σοβαρό επιδημιολογικό έλεγχο.
77	Thu May 13 12:00:54 +0000 2021	Η ευρωπαϊκή ηγεσία συνεχίζει να σκέφτεται με τους όρους του κόσμου του χθες. Όπως ακριβώς σκέφτεται και στην Ελλάδα ο κ. Μητσοτάκης. Ακολουθεί τα συμφέροντα 4 μεγάλων φαρμακευτικών εταιριών και προτάσσει τους νόμους του κέρδους έναντι της υγείας μισού δισεκατομμυρίου πολιτών. https://t.co/mKwJ9xhBZO
78	Thu May 13 10:27:14 +0000 2021	"Συζήτηση στο Οικονομικό Φόρουμ των Δελφών, με τον δημοσιογράφο της Καθημερινής, Πέτρο Παπακωνσταντίνου.
https://t.co/CFBrMCxNa9"
79	Thu May 13 06:51:21 +0000 2021	Με την ευκαιρία του Eid Al-Fitr (Σεκέρ Μπαϊράμ) εύχομαι σε όλους τους μουσουλμάνους υγεία και ευτυχία. Η ειρηνική συνύπαρξη θρησκειών και πολιτισμών, ο αμοιβαίος σεβασμός και η αλληλεγγύη, έχουν σήμερα μεγαλύτερη σημασία από ποτέ. https://t.co/4dzHypONPa
80	Mon May 10 20:40:06 +0000 2021	Το μήνυμα της διεθνούς κοινότητας για τις εξώσεις παλαιστινιακών οικογενειών και τη βία ενάντια στους διαδηλωτές στο Τέμενος Al-Aqsa, πρέπει να είναι ξεκάθαρο. Το Ισραήλ πρέπει να σεβαστεί το διεθνές δίκαιο και να ξεκινήσουν άμεσα αξιόπιστες συνομιλίες για λύση δύο κρατών.
81	Mon May 10 12:17:09 +0000 2021	Αν δεν υπάρξει ένα πρόγραμμα τουλάχιστον 15.000 προσλήψεων, τότε σχεδόν το 1/3 των εκπαιδευτικών στην πρωτοβάθμια θα είναι αναπληρωτές. Ένα ισχυρό κοινωνικό κράτος πρέπει να είναι η σύγχρονη απάντηση και όχι πολιτικές που κατακερματίζουν τα δημόσια αγαθά. https://t.co/v5u9EFRyeT
82	Mon May 10 12:17:08 +0000 2021	Κυβέρνηση και Υπουργός Παιδείας επιδεικνύουν μια τρομακτική ανεμελιά στο να προτάξουν παρεμβάσεις και λύσεις για την προστασία εκπαιδευτικών και μαθητών. Ο ΣΥΡΙΖΑ - ΠΣ είχε καταθέσει συγκεκριμένες προτάσεις για την επαναλειτουργία των σχολείων, ωστόσο ανοίγουν όπως έκλεισαν.
83	Sun May 09 10:40:02 +0000 2021	"Είναι εθνικά αναγκαίο σε αυτή την ιστορική καμπή η χώρα να βρεθεί στη σωστή πλευρά της Ιστορίας. Αυτό όμως απαιτεί μια άλλη, προοδευτική κυβέρνηση. Που στη βασική διαχωριστική γραμμή, να παίρνει αταλάντευτα το μέρος της πλειοψηφίας. 
https://t.co/tV7nE8zdto"
84	Fri May 07 11:09:03 +0000 2021	"Η πανδημία αποτελεί ιστορική τομή. Και μια ιστορική τομή είναι η κατάργηση της πνευματικής ιδιοκτησίας για το αγαθό του εμβολίου. 
Δήλωση στην «Εφημερίδα των Συντακτών». https://t.co/gLQN7qFx27"
85	Thu May 06 10:32:11 +0000 2021	"Η απάντηση σήμερα των εργαζόμενων, με τη μαζική τους συμμετοχή στην απεργία, είναι ένα μήνυμα. Αυτή θα είναι μια κορυφαία μάχη υπεράσπισης του δικαιώματος των εργαζόμενων και της λαϊκής πλειοψηφίας στη ζωή και στην αξιοπρέπεια. 
Κι αυτή τη μάχη, θα τη δώσουμε μέχρι το τέλος. https://t.co/2nQujDtOmw"
86	Thu May 06 10:30:27 +0000 2021	Ο κ. Μητσοτάκης επιχειρεί να αξιοποιήσει την πανδημία ως ευκαιρία για να επιβάλλει ό,τι πιο αντιλαϊκό, ό,τι πιο αντιδραστικό έχει φέρει ποτέ ελληνική κυβέρνηση απέναντι στον κόσμο της εργασίας: Την κατάργηση του 8ωρου.
87	Thu May 06 10:30:27 +0000 2021	Ενώ σε όλο τον κόσμο η πανδημία οδηγεί τις κυβερνήσεις να συνειδητοποιήσουν ότι οι ανάγκες του ανθρώπου, η ανθρώπινη ζωή, είναι πάνω από τα κέρδη, στην Ελλάδα η κυβέρνηση του κ. Μητσοτάκη κινείται στην ακριβώς αντίθετη κατεύθυνση.
88	Wed May 05 14:06:24 +0000 2021	Η τουριστική δραστηριότητα στη χώρα μας πρέπει να στηριχτεί στην υγειονομικά ασφαλή επανεκκίνηση, αλλά και στην οικονομική στήριξη επιχειρήσεων και εργαζόμενων στον κλάδο. Εισήγηση στην τηλεδιάσκεψη με εκπροσώπους φορέων του τουρισμού. https://t.co/IFTATQVCfc
89	Sun May 02 11:04:46 +0000 2021	Δεν αρκούν τα λόγια ευγνωμοσύνης. Πρέπει επιτέλους να υπάρξει έμπρακτη στήριξη των εργαζομένων στα Νοσοκομεία. Χρειαζόμαστε ένα νέο και ισχυρό ΕΣΥ που θα δίνει προτεραιότητα στους ανθρώπους του. Η συλλογική ανάσταση δεν θα έρθει από μόνη της αλλά μέσα από αγώνες και διεκδικήσεις. https://t.co/LZMLwMqScw
90	Sun May 02 11:04:44 +0000 2021	Επισκεφτήκαμε το Λαϊκό Νοσοκομείο για να μεταφέρουμε τις ευχές &amp; τις ευχαριστίες μας στους εργαζόμενους. Η σκέψη όλων μας βρίσκεται στους ανθρώπους που δίνουν τη μάχη της ζωής και στους γιατρούς, τους νοσηλευτές, το προσωπικό των Νοσοκομείων που τους στηρίζουν εδώ και 14 μήνες. https://t.co/DWMD2TfNss
91	Sat May 01 15:24:50 +0000 2021	Μπορούμε να ξεπεράσουμε την κρίση. Μπορούμε να υπερβούμε τα εμπόδια προς την πρόοδο. Και θα το κάνουμε. Μ' αυτή την πίστη, εύχομαι σε όλες και σε όλους καλό Πάσχα και καλή Ανάσταση. https://t.co/22bRwADhqs
92	Sat May 01 15:24:50 +0000 2021	Το Πάσχα, η Ανάσταση, είναι ο μέγας συμβολισμός της νίκης της ζωής. Που είναι &amp; νίκη του ανθρώπου. Η πίστη στις δυνάμεις μας, η ανθρωπιά, η ενότητα, η αλληλεγγύη, η επιμονή, το θάρρος, ο αγώνας για τη δικαιοσύνη &amp; την ελευθερία μας, είναι η εγγύηση ότι θα τα καταφέρουμε &amp; σήμερα.
93	Wed Apr 28 09:27:55 +0000 2021	Η κυβέρνηση ΣΥΡΙΖΑ άφησε 107.000 εκκρεμείς συντάξεις. Σήμερα έχουν φτάσει τις 450.000. Το θέμα των εκκρεμών συντάξεων είναι χαρακτηριστικό της πλήρους ανικανότητας του «επιτελικού κράτους».
94	Wed Apr 28 09:27:54 +0000 2021	Ο κ. Μητσοτάκης είχε κάνει κεντρικό θέμα επί κυβέρνησης ΣΥΡΙΖΑ το ζήτημα των μετακλητών. Τελικά τους διπλασίασε. Πρόκειται για «επιτελικό γιουρούσι» των κομματικών του στελεχών στο δημόσιο.
95	Wed Apr 28 09:17:39 +0000 2021	Βιώνουμε μια τραγωδία δίχως τέλος και το κρισιμότερο είναι να μην συνηθίσουμε στην απώλεια της ανθρώπινης ζωής. Να μην ξεχάσουμε τους ανθρώπους που δίνουν με αυταπάρνηση τη μάχη στην πρώτη γραμμή.
96	Wed Apr 28 09:15:59 +0000 2021	Η κυβέρνηση στοχοποίησε τους νέους ανθρώπους -  μια γενιά που περνάει πολύ δύσκολα. Όπως αποδείχθηκε, οι νέοι ανταποκρίθηκαν μαζικά στο άνοιγμα της πλατφόρμας για τον εμβολιασμό.
